LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,PCT_CITY11,PCT_CITY12,PCT_CITY13,PCT_SUB21,PCT_SUB22,PCT_SUB23,PCT_TOWN31,PCT_TOWN32,PCT_TOWN33,PCT_RURAL41,PCT_RURAL42,PCT_RURAL43
200840,Yakutat School District,2,429 Forest Hwy,Yakutat,AK,99689,2,2282,Yakutat City and Borough,59.546637000000004,-139.723329,N,N,0,N,N,200,02002,0200A,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200862,Yukon-Koyukuk School District,2,4762 Old Airport Way,Fairbanks,AK,99709,2,2090,Fairbanks North Star Borough,64.83593,-147.82694600000002,21820,"Fairbanks-College, AK",1,N,N,200,02035,0200R,2024-2025,13,0.0,0.0,91.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37
400001,Cave Creek Unified District (4244),4,33016 N 60TH ST,SCOTTSDALE,AZ,85266,4,4013,Maricopa County,33.785837,-111.95359400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04003,04003,2024-2025,12,18.68,54.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.18,0.0,0.0
400003,Chino Valley Unified District (4474),4,650 E CENTER ST,CHINO VALLEY,AZ,86323,4,4025,Yavapai County,34.746235,-112.45397700000001,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,31,0.0,0.0,0.0,0.0,0.0,0.0,68.03,0.0,0.0,31.97,0.0,0.0
400004,Clarkdale-Jerome Elementary District (4486),4,1615 MAIN ST,CLARKDALE,AZ,86324,4,4025,Yavapai County,34.767775,-112.066434,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
400005,Salome Consolidated Elementary District (4514),4,38128 Saguaro & Main,Salome,AZ,85348,4,4012,La Paz County,33.781733,-113.62020700000001,N,N,0,N,N,409,04030,04030,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
400016,Center for Academic Success Inc. (4191),4,900 CARMELITA DR,SIERRA VISTA,AZ,85635,4,4003,Cochise County,31.558156,-110.289873,43420,"Sierra Vista-Douglas, AZ",1,N,N,406,04019,04019,2024-2025,33,0.0,0.0,43.56,0.0,0.0,0.0,0.0,0.0,56.44,0.0,0.0,0.0
400018,Pine Forest Education Association Inc. (4201),4,1120 W KAIBAB LN,FLAGSTAFF,AZ,86001,4,4005,Coconino County,35.217552,-111.614165,22380,"Flagstaff, AZ",1,N,N,402,04006,04006,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400019,Flagstaff Arts And Leadership Academy (4202),4,3401 N FORT VALLEY RD,FLAGSTAFF,AZ,86001,4,4005,Coconino County,35.238075,-111.668772,22380,"Flagstaff, AZ",1,N,N,402,04006,04006,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400020,Flagstaff Montessori (4205),4,850 N LOCUST ST,FLAGSTAFF,AZ,86001,4,4005,Coconino County,35.2005,-111.63140000000001,22380,"Flagstaff, AZ",1,N,N,402,04006,04006,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400021,Colorado City Unified District (4370),4,325 North Cottonwood St,Colorado City,AZ,86021,4,4015,Mohave County,36.996523,-113.004242,29420,"Lake Havasu City-Kingman, AZ",1,N,N,409,04030,04030,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,61.9
400022,Vernon Elementary District (4162),4,90 CRN 3139,Vernon,AZ,85940,4,4001,Apache County,34.2498,-109.6944,N,N,0,N,N,402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
400023,Pinon Unified District (4390),4,Navajo Hwy 41,Pinon,AZ,86510,4,4017,Navajo County,36.11397,-110.216254,43320,"Show Low, AZ",2,N,N,402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
400026,Heber-Overgaard Unified District (4392),4,3375 BUCKSKIN CANYON RD,HEBER,AZ,85928,4,4017,Navajo County,34.427628,-110.596708,43320,"Show Low, AZ",2,N,N,402,04007,04007,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82,49.18,0.0,0.0
400028,Triumphant Learning Center (4225),4,201 E MAIN ST,SAFFORD,AZ,85546,4,4009,Graham County,32.833,-109.70580000000001,40940,"Safford, AZ",2,N,N,406,04019,04019,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
400031,Ridgeline Academy Inc. (4301),4,33625 N NORTH VALLEY PKWY,PHOENIX,AZ,85085,4,4013,Maricopa County,33.790133000000004,-112.12092500000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04003,04003,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400033,The Boys & Girls Clubs of the Valley (4305),4,221 W 6TH AVE,MESA,AZ,85210,4,4013,Maricopa County,33.403803,-111.836464,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400034,Reid Traditional Schools' Valley Academy Inc. (4306),4,14841 N BLACK CANYON HWY,PHOENIX,AZ,85023,4,4013,Maricopa County,33.6207,-112.115121,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04002,04002,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400037,Twenty First Century Charter School Inc. Bennett  (4310),4,2930 W BETHANY HOME RD,PHOENIX,AZ,85017,4,4013,Maricopa County,33.5251,-112.1221,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04026,04026,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400040,STEP UP Schools Inc. (4313),4,44 E 5TH ST,MESA,AZ,85201,4,4013,Maricopa County,33.424138,-111.830049,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400041,Maricopa County Community College District dba Gat (4314),4,108 N 40TH ST,PHOENIX,AZ,85034,4,4013,Maricopa County,33.4493,-111.9971,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400043,New School For The Arts (4316),4,1216 E APACHE BLVD,TEMPE,AZ,85281,4,4013,Maricopa County,33.415291,-111.91922100000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04008,04008,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400047,Salt River Pima-Maricopa  Community Schools (4320),4,4827 N COUNTRY CLUB DR,SCOTTSDALE,AZ,85256,4,4013,Maricopa County,33.507297,-111.831512,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04008,04008,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
400052,Espiritu Community Development Corp. (4335),4,4848 S 2ND ST,PHOENIX,AZ,85040,4,4013,Maricopa County,33.401921,-112.07142400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400053,Heritage Academy Inc. (4336),4,32 S CENTER ST,MESA,AZ,85210,4,4013,Maricopa County,33.4142,-111.83210000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,86.16,0.0,0.0,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400054,Villa Montessori Charter School (4339),4,2802 E MEADOWBROOK AVE,PHOENIX,AZ,85016,4,4013,Maricopa County,33.504455,-112.02109100000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400055,EduPreneurship Inc. (4341),4,2632 W AUGUSTA AVE,PHOENIX,AZ,85051,4,4013,Maricopa County,33.544468,-112.117626,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04026,04026,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400056,Arizona School For The Arts (4345),4,1410 N 3RD ST,PHOENIX,AZ,85004,4,4013,Maricopa County,33.464439,-112.06979100000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400057,Arizona Center for Youth Resources (4346),4,649 N 6TH AVE,PHOENIX,AZ,85003,4,4013,Maricopa County,33.456125,-112.081191,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400061,Intelli-School Inc. (4352),4,2222 W NORTHERN AVE STE A110,PHOENIX,AZ,85021,4,4013,Maricopa County,33.553719,-112.10712400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04026,04026,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400065,Benjamin Franklin Charter School - Queen Creek (4355),4,22951 S POWER RD,QUEEN CREEK,AZ,85142,4,4013,Maricopa County,33.240518,-111.683653,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04015,04015,2024-2025,41,18.01,0.0,0.0,17.01,0.0,0.0,0.0,0.0,0.0,64.98,0.0,0.0
400067,Victory High School Inc. (4358),4,1650 W SOUTHERN AVE,PHOENIX,AZ,85041,4,4013,Maricopa County,33.392729,-112.094458,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400068,Montessori Day Public Schools Chartered Inc. (4359),4,9201 N 7TH AVE,PHOENIX,AZ,85021,4,4013,Maricopa County,33.569888,-112.052069,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400069,Khalsa Montessori Elementary Schools (4360),4,2536 N 3RD ST,PHOENIX,AZ,85004,4,4013,Maricopa County,33.4761,-112.07020000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400070,Tempe Preparatory Academy (4361),4,1251 E SOUTHERN AVE,TEMPE,AZ,85282,4,4013,Maricopa County,33.392618,-111.91857300000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04008,04008,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400071,Bright Beginnings School Inc. (4362),4,400 N ANDERSEN BLVD,CHANDLER,AZ,85224,4,4013,Maricopa County,33.3086,-111.8743,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04013,04013,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400072,Montessori Education Centre Charter School (4363),4,2834 E SOUTHERN AVE,MESA,AZ,85204,4,4013,Maricopa County,33.394,-111.7697,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400074,Kingman Academy Of Learning (4383),4,3410 N BURBANK ST,KINGMAN,AZ,86409,4,4015,Mohave County,35.222862,-114.02856000000001,29420,"Lake Havasu City-Kingman, AZ",1,N,N,409,04030,04030,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
400075,Young Scholars Academy Charter School Corp. (4385),4,1501 E VALENCIA RD,BULLHEAD CITY,AZ,86426,4,4015,Mohave County,35.0338,-114.5956,29420,"Lake Havasu City-Kingman, AZ",1,N,N,409,04030,04030,2024-2025,23,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
400077,Career Development Inc. (4400),4,1300 N Centennial Blvd,Taylor,AZ,85939,4,4017,Navajo County,34.4809,-110.09740000000001,43320,"Show Low, AZ",2,N,N,402,04007,04007,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
400078,Edge School Inc. The (4421),4,2555 E 1ST ST,TUCSON,AZ,85716,4,4019,Pima County,32.235137,-110.934258,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04020,04020,2024-2025,11,58.11,0.0,0.0,41.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400079,Tucson Youth Development/ACE Charter High School (4422),4,1901 N STONE AVE,TUCSON,AZ,85705,4,4019,Pima County,32.245757000000005,-110.972279,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04020,04020,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400081,Presidio School (4425),4,1695 E FORT LOWELL RD,TUCSON,AZ,85719,4,4019,Pima County,32.265323,-110.946866,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04020,04020,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400082,Colorado River Union High School District (4381),4,1004 HANCOCK RD # 200,BULLHEAD CITY,AZ,86442,4,4015,Mohave County,35.1073,-114.61185300000001,29420,"Lake Havasu City-Kingman, AZ",1,N,N,409,04030,04030,2024-2025,23,0.0,0.0,0.0,0.0,0.0,57.77,0.0,0.0,0.0,42.23,0.0,0.0
400083,Portable Practical Educational Preparation Inc. ( (4431),4,1840 E BENSON HWY,TUCSON,AZ,85714,4,4019,Pima County,32.1693,-110.9449,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04021,04021,2024-2025,32,15.65,0.0,23.75,0.0,0.0,0.0,12.01,25.37,23.21,0.0,0.0,0.0
400089,Sedona Charter School Inc. (4492),4,165 KACHINA DR,SEDONA,AZ,86336,4,4025,Yavapai County,34.862352,-111.819878,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
400090,Mingus Springs Charter School (4493),4,3600 SUNSET DR,CHINO VALLEY,AZ,86323,4,4025,Yavapai County,34.799453,-112.493037,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,31,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
400092,Franklin Phonetic Primary School Inc. (4495),4,6116 East Highway 69,Prescott Valley,AZ,86314,4,4025,Yavapai County,34.580772,-112.35807100000001,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400093,Skyview School Inc. (4496),4,125 S RUSH ST,PRESCOTT,AZ,86303,4,4025,Yavapai County,34.5413,-112.45630000000001,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400094,Az-Tec High School (4508),4,2330 W 28TH ST,YUMA,AZ,85364,4,4027,Yuma County,32.677605,-114.64958,49740,"Yuma, AZ",1,N,N,407,04023,04023,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400095,Yuma Private Industry Council Inc. (4509),4,3834 W 16TH ST,YUMA,AZ,85364,4,4027,Yuma County,32.699735000000004,-114.66576,49740,"Yuma, AZ",1,N,N,407,04023,04023,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400096,Mountain School Inc. (4203),4,311 W CATTLE DRIVE TRL,FLAGSTAFF,AZ,86005,4,4005,Coconino County,35.162600000000005,-111.6692,22380,"Flagstaff, AZ",1,N,N,402,04007,04007,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400097,Northland Preparatory Academy (4204),4,3300 E SPARROW AVE,FLAGSTAFF,AZ,86004,4,4005,Coconino County,35.199600000000004,-111.6062,22380,"Flagstaff, AZ",1,N,N,402,04007,04007,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400098,Flagstaff Junior Academy (4207),4,306 W CEDAR AVE,FLAGSTAFF,AZ,86001,4,4005,Coconino County,35.2135,-111.64590000000001,22380,"Flagstaff, AZ",1,N,N,402,04006,04006,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400099,Liberty High School (4216),4,1300 E CEDAR ST,GLOBE,AZ,85501,4,4007,Gila County,33.401231,-110.77580200000001,37740,"Payson, AZ",2,429,"Phoenix-Mesa, AZ",402,04007,04007,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
400100,Ball Charter Schools (Hearn) (4294),4,17606 N 7TH AVE,PHOENIX,AZ,85023,4,4013,Maricopa County,33.6449,-112.0832,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04002,04002,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400102,Friendly House Inc. (4303),4,802 S 1ST AVE,PHOENIX,AZ,85003,4,4013,Maricopa County,33.439892,-112.07558700000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400103,Ombudsman Educational Services Ltd.a subsidiary  (4323),4,3624 West Bell Road Suite 4-6,Glendale,AZ,85308,4,4013,Maricopa County,33.640426,-112.136724,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04002,04002,2024-2025,11,59.79,5.36,0.0,26.09,0.0,0.0,0.0,0.0,0.0,8.76,0.0,0.0
400106,Arizona Agribusiness & Equine Center Inc. (4331),4,3775 E UNION HILLS DR,PHOENIX,AZ,85050,4,4013,Maricopa County,33.654305,-112.00138000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04002,04002,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400107,International Commerce Secondary Schools Inc. (4334),4,3345 South Rural Road,Tempe,AZ,85282,4,4013,Maricopa County,33.39147,-111.92603600000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400108,Humanities and Sciences Academy of the United Stat (4337),4,3345 South Rural Road,Tempe,AZ,85282,4,4013,Maricopa County,33.39147,-111.92603600000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04008,04008,2024-2025,12,14.66,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400109,Phoenix Advantage Charter School Inc. (4338),4,3738 N 16TH ST,PHOENIX,AZ,85016,4,4013,Maricopa County,33.4914,-112.04860000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400111,Allen-Cochran Enterprises Inc. (4347),4,1700 E ELLIOT RD STE 9,TEMPE,AZ,85284,4,4013,Maricopa County,33.349994,-111.9136,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04012,04012,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400112,American Leadership Academy Inc. (4348),4,6913 E REMBRANDT AVE STE 2,MESA,AZ,85212,4,4013,Maricopa County,33.340839,-111.68263200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04015,04015,2024-2025,41,24.28,0.0,0.0,22.56,0.0,0.0,0.0,0.0,0.0,53.16,0.0,0.0
400113,Fountain Hills Charter School (4356),4,16811 E EL PUEBLO BLVD,FOUNTAIN HLS,AZ,85268,4,4013,Maricopa County,33.622604,-111.71759200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04003,04003,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400115,Hermosa Montessori Charter School (4426),4,12051 E FORT LOWELL RD,TUCSON,AZ,85749,4,4019,Pima County,32.266606,-110.734859,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04017,04017,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
400120,Arizona Department of Corrections (8336),4,1601 W JEFFERSON ST,PHOENIX,AZ,85007,4,4013,Maricopa County,33.446744,-112.064446,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
400121,Accelerated Learning Center Inc. (4297),4,4105 E SHEA BLVD,PHOENIX,AZ,85028,4,4013,Maricopa County,33.581900000000005,-111.9923,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400122,Acclaim Charter School (4325),4,7624 W INDIAN SCHOOL RD,PHOENIX,AZ,85033,4,4013,Maricopa County,33.495776,-112.22438500000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04024,04024,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400124,Genesis Program Inc. (4332),4,525 E MCDOWELL RD,PHOENIX,AZ,85004,4,4013,Maricopa County,33.4654,-112.0661,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400126,Montessori Schoolhouse of Tucson Inc. (4428),4,1301 E FORT LOWELL RD,TUCSON,AZ,85719,4,4019,Pima County,32.26515,-110.95205800000001,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04020,04020,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400129,Accelerated Elementary and Secondary Schools (6364),4,5245 N CAMINO DE OESTE,TUCSON,AZ,85745,4,4019,Pima County,32.303000000000004,-111.0652,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04016,04016,2024-2025,21,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
400130,Edkey Inc. dba American Heritage Academy  (6365),4,2030 E CHERRY ST,COTTONWOOD,AZ,86326,4,4025,Yavapai County,34.732279,-112.00460500000001,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
400131,The Charter Foundation Inc. (6355),4,1150 N COUNTRY CLUB RD,TUCSON,AZ,85716,4,4019,Pima County,32.237561,-110.926438,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04018,04018,2024-2025,12,47.04,52.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400134,BASIS Charter Schools Inc. (6361),4,7975 N HAYDEN RD STE B100,SCOTTSDALE,AZ,85258,4,4013,Maricopa County,33.553063,-111.89736900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400135,Challenge School Inc. (6362),4,5801 W GREENBRIAR DR,GLENDALE,AZ,85308,4,4013,Maricopa County,33.6425,-112.1838,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04027,04027,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400141,Discovery Plus Academy (6357),4,852 W 250 N,PIMA,AZ,85543,4,4009,Graham County,32.9014,-109.84500000000001,40940,"Safford, AZ",2,N,N,406,04019,04019,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
400144,CPLC Community Schools (4300),4,715 West Mariposa Street,Phoenix,AZ,85013,4,4013,Maricopa County,33.508237,-112.083686,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04005,04005,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400145,Gem Charter School Inc. (6372),4,1704 N CENTER ST,MESA,AZ,85201,4,4013,Maricopa County,33.446194,-111.83166600000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400147,Ha:san Educational Services (6369),4,1333 E 10TH ST,TUCSON,AZ,85719,4,4019,Pima County,32.222799,-110.951447,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04020,04020,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
